,AFG,AGO,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,ROU,RUS,RWA,SAU,SDN,SEN,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE,AB9,HKG,MAC,REU,TWN,XKX
2020-06,34661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3947.0,4132.0,0.0,0.0,0.0,0.0,0.0,454.0,2961.0,0.0,0.0,0.0,4375.0,2140.0,0.0,188.0,508358.0,80.0,8108.0,60009.0,0.0,2515.0,0.0,0.0,37.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,809.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,967.0,0.0,60.0,0.0,67.0,14.0,5843.0,133295.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,9652.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12025.0,0.0,0.0,21256.0,10880.0,0.0,1905.0,49.0,0.0,0.0,0.0,1272.0,0.0,813.0,14863.0,0.0,0.0,18.0,173.0,3.0,0.0,102.0,0.0,58.0,9841.0,0.0,0.0,400.0,0.0,0.0,0.0,157.0,282.0,0.0,0.0,0.0,34555.0,0.0,0.0,0.0,12681.0,7230.0,247.0,32029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,5267.0,948.0,365.0,22742.0,0.0,0.0,0.0,121.0,0.0,0.0,13422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07,27221.0,49.0,0.0,0.0,65.0,0.0,0.0,52.0,0.0,0.0,8.0,0.0,0.0,4457.0,6882.0,0.0,0.0,905.0,0.0,0.0,0.0,8709.0,0.0,0.0,0.0,5464.0,242.0,0.0,270.0,1157413.0,1680.0,2999.0,36721.0,0.0,1787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,24.0,0.0,8429.0,0.0,0.0,50.0,0.0,0.0,0.0,150.0,7.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,12250.0,0.0,39229.0,159367.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,13463.0,0.0,3273.0,0.0,0.0,777.0,0.0,0.0,0.0,2500.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.0,0.0,0.0,27194.0,41558.0,0.0,3335.0,36.0,0.0,0.0,0.0,2923.0,0.0,17032.0,20856.0,0.0,0.0,0.0,21892.0,22.0,0.0,4934.0,0.0,68.0,10469.0,0.0,0.0,22.0,0.0,0.0,0.0,42.0,0.0,52.0,0.0,0.0,45028.0,0.0,0.0,0.0,0.0,43038.0,0.0,45358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8544.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,311.0,0.0,0.0,1730.0,30.0,0.0,13181.0,0.0,0.0,0.0,846.0,0.0,0.0,16266.0,68.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08,147657.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,29327.0,889808.0,0.0,27.0,0.0,0.0,0.0,3.0,1697.0,0.0,117.0,0.0,3188.0,4828.0,0.0,0.0,1248170.0,1500.0,27678.0,83512.0,0.0,118.0,0.0,0.0,0.0,417664.0,0.0,0.0,0.0,0.0,0.0,0.0,24125.0,9548.0,0.0,0.0,4728.0,103926.0,0.0,0.0,2930.0,0.0,0.0,598.0,10.0,0.0,0.0,0.0,0.0,4860.0,0.0,8025.0,0.0,0.0,0.0,0.0,0.0,6608.0,108579.0,0.0,0.0,0.0,0.0,204.0,350.0,0.0,0.0,0.0,0.0,33910.0,0.0,0.0,10821.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1852.0,0.0,0.0,24575.0,1872.0,0.0,0.0,1018.0,0.0,0.0,296.0,0.0,0.0,17531.0,15398.0,0.0,0.0,0.0,581.0,0.0,0.0,25790.0,0.0,102.0,8866.0,0.0,0.0,0.0,2545.0,0.0,0.0,205.0,0.0,0.0,0.0,600.0,54670.0,0.0,0.0,0.0,80.0,26069.0,0.0,505680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66320.0,0.0,8761.0,0.0,0.0,0.0,6.0,0.0,157.0,0.0,0.0,9680.0,2.0,0.0,744775.0,0.0,0.0,0.0,1019.0,0.0,0.0,22351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09,198517.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,20.0,41122.0,64140.0,0.0,0.0,0.0,0.0,4085.0,0.0,1304.0,0.0,0.0,0.0,18905.0,0.0,0.0,2.0,761116.0,0.0,7617.0,107752.0,0.0,1782.0,0.0,750.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,31618.0,0.0,0.0,3850.0,0.0,0.0,0.0,0.0,1791.0,2154.0,0.0,0.0,3000.0,0.0,8995.0,0.0,293.0,0.0,1421.0,0.0,25142.0,137786.0,46.0,37.0,13.0,0.0,4.0,0.0,0.0,0.0,174904.0,0.0,156.0,0.0,475.0,5911.0,0.0,0.0,0.0,0.0,0.0,0.0,2427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.0,0.0,0.0,18214.0,18610.0,0.0,0.0,8197.0,700.0,0.0,45.0,766.0,0.0,249163.0,313508.0,672.0,0.0,0.0,1293.0,5.0,0.0,527574.0,0.0,977.0,7783.0,0.0,0.0,0.0,2800.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,3327.0,3285.0,0.0,0.0,0.0,164000.0,0.0,268548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13893.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,74.0,35.0,0.0,205594.0,0.0,0.0,0.0,106992.0,0.0,0.0,36132.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10,84561.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,145180.0,552.0,0.0,7000.0,1527.0,0.0,0.0,0.0,0.0,1.0,0.0,93.0,200.0,0.0,36.0,0.0,2952.0,100.0,13.0,0.0,21000.0,14670.0,420.0,40143.0,0.0,85.0,0.0,0.0,61.0,6652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,3.0,6700.0,0.0,0.0,958.0,0.0,0.0,14.0,0.0,0.0,30.0,15646.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,6125.0,0.0,15722.0,96055.0,0.0,0.0,0.0,0.0,10000.0,28.0,0.0,0.0,0.0,0.0,7428.0,0.0,65775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13731.0,0.0,0.0,10855.0,13717.0,0.0,0.0,12483.0,0.0,0.0,21.0,394.0,0.0,5424.0,16313.0,29.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,96.0,72063.0,0.0,0.0,0.0,0.0,8.0,0.0,81.0,5.0,0.0,0.0,0.0,32066.0,0.0,0.0,0.0,109.0,28224.0,0.0,19702.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,50000.0,12354.0,0.0,230.0,0.0,0.0,0.0,9.0,10000.0,200.0,0.0,5.0,17994.0,1000.0,0.0,128381.0,0.0,0.0,0.0,792006.0,0.0,0.0,14220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11,30173.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,745.0,0.0,0.0,17961.0,21.0,0.0,0.0,0.0,0.0,288.0,0.0,3500.0,0.0,0.0,780.0,123.0,0.0,0.0,0.0,0.0,0.0,959.0,14489.0,0.0,16507.0,0.0,0.0,1206.0,246309.0,0.0,0.0,0.0,0.0,0.0,0.0,10460.0,25.0,0.0,0.0,0.0,139328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,0.0,2200.0,0.0,88023.0,0.0,0.0,0.0,12560.0,272506.0,0.0,0.0,0.0,0.0,2120.0,1040.0,48.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13810.0,0.0,0.0,3500.0,7182.0,0.0,0.0,45641.0,0.0,0.0,4977.0,1223.0,0.0,14102.0,10018.0,134059.0,0.0,0.0,0.0,400.0,0.0,154.0,832.0,525.0,2950395.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2123.0,196428.0,0.0,17027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6710.0,0.0,0.0,5.0,0.0,0.0,3723.0,0.0,0.0,1346.0,27090.0,0.0,0.0,7254.0,158.0,10.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12,35668.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185008.0,282.0,0.0,0.0,0.0,0.0,0.0,71410.0,0.0,968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,535412.0,0.0,23479.0,59.0,0.0,0.0,2990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,99889.0,72970.0,0.0,867.0,0.0,581.0,7.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26898.0,13690.0,0.0,0.0,6175.0,0.0,0.0,9471.0,14206.0,0.0,27049.0,8595.0,0.0,0.0,1000.0,0.0,469.0,0.0,4.0,0.0,0.0,151049.0,0.0,0.0,0.0,0.0,20.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,0.0,4122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68769.0,0.0,0.0,0.0,59382.0,0.0,53.0,5202.0,5000.0,578.0,1715.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01,33936.0,0.0,251.0,0.0,4.0,37.0,0.0,805.0,0.0,0.0,1646.0,0.0,0.0,2881.0,0.0,25.0,0.0,0.0,0.0,0.0,310.0,10934.0,0.0,0.0,0.0,84886.0,64.0,109.0,26200.0,0.0,0.0,1400.0,204864.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136116.0,0.0,0.0,127.0,0.0,0.0,385.0,0.0,111.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311815.0,946.0,0.0,0.0,0.0,77.0,77.0,40.0,0.0,0.0,83.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,779.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,10.0,0.0,600.0,0.0,0.0,0.0,0.0,32634.0,4005.0,0.0,0.0,0.0,0.0,0.0,0.0,47300.0,255.0,19247.0,4740.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,53852.0,0.0,100.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,126237.0,0.0,0.0,0.0,0.0,0.0,34.0,36749.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,77516.0,6026.0,0.0,907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,25636.0,0.0,0.0,0.0,0.0,0.0,0.0,4020.0,630.0,0.0,2208.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02,41469.0,85.0,0.0,0.0,0.0,0.0,0.0,784.0,0.0,0.0,1603.0,0.0,0.0,14814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73501.0,0.0,0.0,0.0,67169.0,0.0,0.0,415.0,0.0,0.0,0.0,284159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,175.0,251645.0,0.0,14322.0,903.0,0.0,0.0,12.0,0.0,124.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170552.0,226.0,0.0,3579.0,15017.0,75.0,154.0,18.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,9870.0,850.0,0.0,0.0,43327.0,0.0,0.0,0.0,1216.0,0.0,4411.0,15205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282281.0,0.0,2924.0,0.0,0.0,3.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91410.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12518.0,2.0,0.0,0.0,995.0,0.0,0.0,0.0,22.0,0.0,0.0,13452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03,34788.0,2772.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,2056.0,0.0,0.0,9800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30720.0,0.0,0.0,0.0,36371.0,390.0,0.0,0.0,1600.0,0.0,10741.0,381161.0,0.0,19579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,1596.0,0.0,0.0,55.0,413118.0,0.0,2.0,76.0,0.0,0.0,0.0,0.0,200.0,0.0,696.0,0.0,4368.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,3551.0,47.0,0.0,2322.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,1550.0,0.0,0.0,7950.0,6823.0,0.0,600.0,0.0,0.0,0.0,200.0,128.0,0.0,5642.0,38852.0,0.0,0.0,64.0,42.0,28127.0,0.0,156.0,0.0,0.0,86326.0,0.0,63.0,0.0,0.0,20.0,0.0,81.0,0.0,0.0,0.0,0.0,35757.0,0.0,0.0,0.0,0.0,0.0,0.0,105628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52070.0,5700.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,2810.0,0.0,0.0,6803.0,0.0,0.0,0.0,1004.0,0.0,0.0,9066.0,0.0,1272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04,29347.0,19486.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,13989.0,400.0,0.0,1656.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,52465.0,0.0,0.0,0.0,30037.0,55.0,0.0,0.0,3168.0,0.0,183187.0,1442097.0,0.0,23327.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455709.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,1730.0,0.0,0.0,0.0,130.0,0.0,1006.0,0.0,0.0,0.0,559.0,0.0,92778.0,0.0,0.0,71.0,8134.0,0.0,77.0,0.0,0.0,0.0,7.0,69.0,31989.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,15820.0,113000.0,0.0,0.0,11104.0,0.0,0.0,0.0,100.0,0.0,6949.0,23627.0,0.0,0.0,275.0,281.0,0.0,0.0,12.0,1656.0,0.0,153168.0,462.0,5191.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,56976.0,0.0,0.0,0.0,0.0,60000.0,0.0,188475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53803.0,1500.0,0.0,520.0,0.0,15876.0,0.0,0.0,0.0,0.0,0.0,30005.0,2281.0,0.0,0.0,1611.0,0.0,0.0,0.0,7.0,0.0,0.0,4206.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05,122749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70891.0,0.0,0.0,35276.0,17567.0,0.0,0.0,0.0,0.0,0.0,0.0,54145.0,0.0,0.0,0.0,60454.0,697.0,0.0,0.0,140146.0,0.0,0.0,836475.0,0.0,30476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.0,0.0,0.0,262856.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,920.0,0.0,1983.0,0.0,0.0,0.0,0.0,0.0,2093.0,2494124.0,0.0,526.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0,72.0,62768.0,40649.0,4740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,4596.0,17644.0,0.0,0.0,0.0,0.0,0.0,0.0,5645.0,0.0,16509.0,217932.0,0.0,0.0,0.0,71.0,675.0,0.0,0.0,0.0,0.0,37060.0,0.0,468.0,8.0,0.0,0.0,0.0,113009.0,142.0,132.0,14157.0,0.0,875.0,0.0,0.0,0.0,215.0,261600.0,0.0,71550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30569.0,0.0,0.0,0.0,15521.0,0.0,0.0,0.0,0.0,0.0,0.0,3348.0,17321.0,0.0,0.0,2250.0,0.0,22759.0,0.0,206.0,0.0,0.0,5086.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06,144375.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,25571.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,12343.0,0.0,0.0,0.0,52800.0,0.0,35.0,35.0,108626.0,0.0,0.0,1768885.0,0.0,12485.0,0.0,0.0,0.0,0.0,0.0,2760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169857.0,0.0,0.0,807.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,9913.0,5514.0,0.0,4872.0,1400.0,0.0,1562.0,0.0,0.0,0.0,0.0,0.0,12.0,8000.0,556.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,50051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,0.0,0.0,89160.0,15583.0,0.0,0.0,83680.0,0.0,0.0,0.0,0.0,0.0,8325.0,27428.0,0.0,0.0,500.0,25.0,421.0,0.0,216.0,0.0,0.0,78909.0,0.0,0.0,113.0,0.0,0.0,0.0,216.0,0.0,3180.0,0.0,0.0,18829.0,0.0,0.0,0.0,165.0,215900.0,0.0,70141.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,61267.0,5898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783.0,139.0,3822.0,0.0,0.0,0.0,6293.0,0.0,0.0,10728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07,98775.0,4684.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,15673.0,0.0,48855.0,4062.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,376.0,0.0,0.0,84963.0,523.0,0.0,0.0,3361525.0,100.0,2918.0,1731026.0,0.0,11677.0,0.0,0.0,0.0,180000.0,59.0,20.0,12729.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,72.0,242217.0,0.0,0.0,923.0,0.0,0.0,120.0,0.0,0.0,0.0,2389.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,15582.0,0.0,28489.0,576243.0,0.0,610.0,10800.0,0.0,276.0,1500.0,0.0,0.0,2942.0,0.0,28.0,116.0,294.0,921.0,0.0,0.0,17.0,0.0,0.0,0.0,280.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236586.0,0.0,5731.0,27352.0,0.0,0.0,0.0,402.0,0.0,0.0,29853.0,0.0,51343.0,0.0,0.0,0.0,210.0,0.0,858.0,0.0,245035.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,950.0,0.0,0.0,59281.0,22.0,0.0,0.0,0.0,41778.0,0.0,70122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43706.0,21382.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1635.0,0.0,0.0,2169.0,214.0,0.0,5730.0,0.0,0.0,400.0,2633.0,0.0,0.0,3072.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
