,AFG,AGO,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,ROU,RUS,RWA,SAU,SDN,SEN,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE,AB9,HKG,MAC,REU,TWN,XKX
2022-11,0.0,1191.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,5001.0,0.0,1588.0,0.0,0.0,0.0,39659.0,7.0,0.0,0.0,0.0,0.0,208368.0,1932102.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113843.0,0.0,8.0,0.0,2988.0,0.0,72378.0,169703.0,0.0,0.0,0.0,0.0,77.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,0.0,0.0,0.0,13148.0,0.0,0.0,0.0,0.0,0.0,0.0,6079.0,0.0,0.0,0.0,0.0,0.0,0.0,3918.0,0.0,0.0,6760.0,261.0,394.0,12551.0,0.0,57.0,0.0,0.0,0.0,0.0,333.0,0.0,105.0,0.0,0.0,10635.0,0.0,11.0,0.0,0.0,0.0,1.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2615.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,858.0,0.0,0.0,353.0,0.0,0.0,114035.0,0.0,0.0,6298.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12,0.0,831.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,0.0,0.0,0.0,26009.0,2.0,0.0,549.0,0.0,0.0,331564.0,1904129.0,43794.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,94.0,0.0,15146.0,0.0,78683.0,9884.0,0.0,0.0,12132.0,0.0,0.0,504.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,28.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,105750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,331620.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,8.0,0.0,0.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,111000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,1313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948.0,0.0,0.0,2500.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01,563.0,3766.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,1738.0,0.0,0.0,78307.0,49.0,0.0,0.0,0.0,0.0,0.0,7.0,65716.0,0.0,0.0,0.0,59468.0,0.0,0.0,0.0,0.0,0.0,136978.0,139188.0,0.0,6343.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,445075.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.0,0.0,0.0,0.0,2388.0,0.0,134168.0,3098.0,0.0,108765.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,2668.0,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51880.0,0.0,0.0,0.0,0.0,24219.0,86500.0,0.0,0.0,5154.0,0.0,0.0,0.0,20448.0,8.0,8000.0,1954.0,0.0,0.0,0.0,30.0,88.0,0.0,7.0,0.0,0.0,588659.0,0.0,0.0,0.0,0.0,2.0,0.0,176.0,0.0,3.0,0.0,0.0,1260.0,0.0,0.0,0.0,3795.0,241250.0,87.0,22654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4674.0,1710.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,64362.0,0.0,0.0,0.0,0.0,0.0,0.0,8087.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02,0.0,4568.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,2371.0,0.0,0.0,74600.0,0.0,0.0,0.0,0.0,0.0,0.0,2039.0,26287.0,0.0,0.0,0.0,4214.0,0.0,0.0,0.0,0.0,0.0,673.0,1060.0,0.0,9785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46218.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,1279.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,3012.0,0.0,8435.0,382.0,0.0,5740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,63274.0,0.0,84.0,0.0,0.0,17034.0,84893.0,0.0,0.0,44251.0,0.0,562.0,0.0,7728.0,332.0,7217.0,1879.0,0.0,0.0,0.0,41.0,12273.0,0.0,0.0,0.0,303.0,57692.0,0.0,2.0,0.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229150.0,0.0,52443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335381.0,6136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,21.0,0.0,0.0,20.0,0.0,0.0,0.0,10877.0,1568.0,7907.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03,8547.0,4708.0,0.0,0.0,0.0,0.0,0.0,788.0,0.0,0.0,558.0,0.0,0.0,27230.0,61.0,0.0,0.0,0.0,0.0,0.0,865.0,137002.0,0.0,0.0,0.0,15873.0,0.0,0.0,7595.0,0.0,0.0,2266.0,40959.0,0.0,7079.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,0.0,1870.0,88352.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,0.0,0.0,0.0,11039.0,0.0,4721.0,160.0,0.0,3325.0,625.0,500.0,0.0,0.0,0.0,236.0,0.0,1830.0,10859.0,0.0,1411.0,210.0,0.0,0.0,0.0,200.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,64302.0,0.0,103.0,0.0,0.0,20064.0,112521.0,0.0,0.0,232609.0,0.0,0.0,659278.0,94486.0,0.0,41686.0,29788.0,283.0,0.0,0.0,16.0,27.0,0.0,164.0,0.0,15664.0,36323.0,0.0,8063.0,0.0,0.0,0.0,2705.0,79.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294990.0,0.0,2910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864951.0,7384.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,503.0,0.0,0.0,55.0,0.0,0.0,29471.0,0.0,0.0,0.0,9.0,863.0,0.0,12129.0,2852.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04,0.0,11015.0,0.0,0.0,0.0,0.0,0.0,784.0,0.0,2.0,4580.0,0.0,0.0,22325.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,9261.0,0.0,0.0,0.0,3330.0,0.0,0.0,0.0,2351.0,0.0,4580.0,29494.0,0.0,10035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,0.0,4.0,103680.0,0.0,0.0,300.0,5.0,0.0,0.0,0.0,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8919.0,0.0,7160.0,3023.0,0.0,656.0,6088.0,0.0,0.0,37.0,0.0,0.0,0.0,69.0,35052.0,0.0,2217.0,2363.0,0.0,0.0,0.0,0.0,112.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14934.0,60383.0,0.0,66.0,1985.0,0.0,0.0,205.0,335.0,0.0,0.0,3902.0,0.0,0.0,0.0,20.0,0.0,0.0,96.0,0.0,0.0,35956.0,0.0,2322.0,0.0,0.0,0.0,0.0,6.0,0.0,659.0,0.0,0.0,335283.0,0.0,0.0,0.0,0.0,73883.0,0.0,2841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5297.0,10445.0,0.0,893.0,0.0,0.0,0.0,0.0,0.0,2800000.0,0.0,1502.0,548.0,217.0,0.0,5912.0,0.0,0.0,0.0,48.0,0.0,0.0,8644.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05,3216.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,104070.0,40913.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36852.0,48130.0,70.0,0.0,45647.0,0.0,0.0,104659.0,0.0,4129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.0,0.0,0.0,706.0,65861.0,0.0,0.0,0.0,0.0,900.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,11.0,500.0,0.0,2251.0,18323.0,0.0,1012.0,0.0,0.0,2221.0,36507.0,0.0,99.0,7.0,0.0,4454.0,0.0,1103.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,261.0,0.0,0.0,10008.0,39119.0,0.0,265.0,555.0,0.0,0.0,0.0,13.0,0.0,18000.0,9415.0,0.0,0.0,0.0,137.0,104.0,0.0,35.0,0.0,136118.0,27270.0,0.0,0.0,0.0,0.0,0.0,0.0,2143.0,0.0,875.0,76000.0,0.0,1210214.0,0.0,0.0,0.0,0.0,316264.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8584.0,33290.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1399.0,0.0,0.0,842.0,0.0,0.0,497.0,143.0,2.0,68.0,8713.0,2200.0,923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06,2910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65930.0,1360.0,0.0,0.0,20.0,0.0,0.0,285.0,4000.0,0.0,0.0,0.0,12182.0,43668.0,0.0,0.0,26212.0,1208.0,2500.0,10108.0,0.0,2980.0,0.0,0.0,0.0,11400.0,0.0,0.0,160.0,0.0,0.0,0.0,1033.0,0.0,1492.0,0.0,0.0,11586.0,0.0,0.0,770.0,0.0,0.0,2.0,20.0,0.0,0.0,1286.0,0.0,0.0,0.0,0.0,30.0,45.0,0.0,13549.0,0.0,515.0,31667.0,0.0,759.0,1908.0,0.0,18.0,5.0,0.0,0.0,20.0,72.0,218.0,39.0,9.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,10884.0,36916.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,30295.0,3294.0,0.0,0.0,0.0,119.0,130.0,0.0,53074.0,0.0,1735.0,26923.0,0.0,0.0,0.0,0.0,95.0,0.0,151.0,51.0,60071.0,0.0,0.0,3902584.0,0.0,0.0,0.0,496.0,70670.0,317.0,9856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6166.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,254.0,12061.0,0.0,1949.0,0.0,120.0,0.0,307.0,0.0,14.0,11484.0,1428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07,11482.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113778.0,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,3808.0,0.0,0.0,0.0,28630.0,6103.0,205.0,0.0,1058483.0,0.0,15639.0,214737.0,0.0,975.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21500.0,15.0,0.0,4291.0,13775.0,0.0,0.0,15.0,0.0,0.0,0.0,120.0,3974.0,0.0,0.0,0.0,22661.0,0.0,0.0,0.0,0.0,0.0,1853.0,0.0,878.0,41469.0,0.0,0.0,0.0,0.0,21.0,2134.0,0.0,0.0,17.0,0.0,200.0,0.0,73.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.0,0.0,0.0,6252.0,62917.0,0.0,670.0,1438.0,0.0,0.0,0.0,65.0,0.0,23327.0,27803.0,0.0,0.0,0.0,235.0,0.0,0.0,1600.0,0.0,967.0,20928.0,0.0,10000.0,0.0,0.0,16.0,0.0,3989.0,0.0,507.0,0.0,0.0,235.0,0.0,0.0,0.0,5.0,45309.0,0.0,11600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16106.0,16183.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,3245.0,0.0,0.0,156.0,80.0,0.0,8093.0,0.0,0.0,0.0,31892.0,0.0,0.0,7010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08,0.0,0.0,0.0,0.0,604.0,0.0,0.0,0.0,583.0,0.0,0.0,0.0,0.0,37281.0,315235.0,2.0,0.0,0.0,0.0,0.0,0.0,8107.0,0.0,0.0,0.0,4312.0,79945.0,97.0,1237.0,1799662.0,0.0,4065.0,172509.0,0.0,6180.0,0.0,0.0,0.0,13044.0,40.0,0.0,0.0,0.0,0.0,2.0,3742.0,77.0,15.0,0.0,12535.0,18192.0,0.0,0.0,3013.0,0.0,0.0,2.0,210.0,0.0,70670.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,42.0,12895.0,0.0,935.0,13883.0,8.0,854.0,10192.0,0.0,0.0,1516.0,0.0,0.0,4882.0,30.0,236.0,0.0,895.0,10405.0,0.0,415.0,48501.0,119.0,1310.0,0.0,16.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,1992.0,0.0,0.0,7254.0,87360.0,0.0,925.0,0.0,1101.0,0.0,36.0,63.0,0.0,110139.0,1395.0,0.0,0.0,7736.0,272.0,0.0,0.0,109437.0,0.0,734.0,29646.0,0.0,0.0,0.0,0.0,1461.0,0.0,40.0,0.0,2500.0,0.0,0.0,12464.0,0.0,0.0,0.0,0.0,32746.0,0.0,1750.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,11654.0,6900.0,0.0,0.0,599.0,0.0,0.0,0.0,104.0,1452.0,0.0,0.0,1071.0,0.0,0.0,63773.0,0.0,0.0,0.0,1870.0,0.0,0.0,9106.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09,0.0,586.0,0.0,0.0,237.0,0.0,0.0,5.0,0.0,5070.0,490.0,0.0,0.0,15063.0,406.0,130.0,0.0,0.0,0.0,0.0,7.0,25299.0,0.0,0.0,0.0,8662.0,1821.0,0.0,387.0,1265307.0,0.0,6115.0,110065.0,0.0,1755.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,0.0,275.0,40865.0,0.0,0.0,0.0,0.0,0.0,15.0,300.0,3149.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,2.0,0.0,12792.0,0.0,17616.0,16548.0,0.0,1336.0,32314.0,116.0,0.0,86.0,0.0,0.0,267.0,0.0,55.0,0.0,2046.0,258.0,0.0,0.0,13389.0,13765.0,57451.0,0.0,1558.0,0.0,0.0,0.0,0.0,145695.0,0.0,0.0,0.0,948.0,0.0,0.0,522.0,52114.0,0.0,0.0,4746.0,0.0,0.0,0.0,1640.0,0.0,72508.0,1725.0,0.0,0.0,0.0,32.0,100.0,0.0,20.0,26.0,1396.0,11630.0,0.0,2000.0,0.0,0.0,0.0,0.0,64.0,0.0,7077.0,13338.0,0.0,44444.0,0.0,0.0,0.0,43.0,27659.0,0.0,18361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71034.0,10797.0,0.0,1255.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,301.0,0.0,500.0,400.0,0.0,0.0,0.0,23.0,0.0,0.0,14871.0,6864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10,614877.0,5911.0,0.0,0.0,3961.0,0.0,300.0,1680.0,0.0,0.0,2920.0,0.0,0.0,21829.0,273000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17574.0,0.0,0.0,0.0,0.0,0.0,1375.0,500400.0,0.0,1606.0,0.0,0.0,263.0,0.0,0.0,0.0,2000.0,0.0,0.0,71.0,0.0,101.0,8.0,8.0,3568.0,96681.0,0.0,0.0,326.0,0.0,0.0,4098.0,0.0,65333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,4500.0,0.0,979.0,1624.0,9.0,148.0,86.0,0.0,376952.0,464.0,0.0,0.0,0.0,0.0,366.0,0.0,25187.0,0.0,0.0,0.0,53611.0,0.0,470.0,0.0,1142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6068.0,0.0,0.0,3819.0,53185.0,0.0,0.0,6321.0,0.0,0.0,335.0,1138.0,0.0,91129.0,51536.0,28.0,0.0,0.0,1691.0,0.0,4471.0,27.0,0.0,2221.0,21058.0,0.0,1303.0,0.0,0.0,72.0,0.0,24937180.0,0.0,0.0,686.0,0.0,18613911.0,0.0,638.0,0.0,302.0,93367.0,0.0,0.0,0.0,0.0,44.0,136.0,0.0,0.0,0.0,227892.0,6788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,674.0,0.0,332.0,3226.0,4375.0,0.0,0.0,211.0,3473.0,483.0,0.0,43264.0,719.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11,0.0,9077.0,0.0,0.0,4023.0,0.0,0.0,160.0,24.0,0.0,3139.0,104.0,0.0,100872.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,101093.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,1953.0,2012500.0,116.0,5084.0,0.0,0.0,27.0,17689.0,0.0,0.0,0.0,0.0,0.0,0.0,50060.0,1517.0,30.0,0.0,1310.0,387247.0,0.0,6381.0,2891.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4410.0,0.0,13501.0,0.0,3123.0,1031.0,0.0,1174.0,0.0,3700.0,80000.0,1458.0,0.0,0.0,0.0,0.0,517827.0,0.0,0.0,0.0,0.0,0.0,12289.0,0.0,0.0,0.0,4266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,0.0,0.0,15964.0,213515.0,1.0,113.0,2362.0,0.0,0.0,0.0,4644.0,0.0,91529.0,129544.0,0.0,0.0,0.0,310920.0,0.0,0.0,0.0,0.0,1055.0,35368.0,0.0,13000.0,0.0,0.0,4.0,7767.0,29697407.0,0.0,545.0,0.0,0.0,25547083.0,0.0,0.0,0.0,267.0,2505559.0,0.0,7128.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,18728.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,5820.0,21463.0,643.0,1211.0,0.0,0.0,0.0,0.0,7252.0,3398.0,0.0,5290.0,300.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12,0.0,44468.0,0.0,0.0,1323.0,0.0,0.0,924.0,0.0,0.0,2952.0,0.0,0.0,47397.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8954.0,0.0,0.0,99.0,0.0,2492.0,15.0,516.0,4300.0,0.0,1657.0,168615.0,158426.0,514.0,0.0,0.0,0.0,0.0,0.0,64.0,1166.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,8.0,24762.0,0.0,0.0,738.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2207.0,0.0,248.0,0.0,4547.0,0.0,18479.0,60943.0,0.0,0.0,5988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213850.0,0.0,0.0,0.0,0.0,0.0,15664.0,0.0,0.0,0.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,11790.0,986417.0,0.0,0.0,0.0,0.0,0.0,0.0,31849.0,0.0,51659.0,24145.0,0.0,0.0,11.0,0.0,0.0,0.0,2203.0,0.0,6878.0,57412.0,0.0,0.0,0.0,0.0,88.0,0.0,1046349.0,0.0,0.0,0.0,0.0,22943411.0,0.0,0.0,0.0,0.0,1181278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,5600.0,7.0,183.0,66.0,2292.0,0.0,0.0,0.0,0.0,0.0,0.0,4541.0,5037.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01,0.0,5070.0,0.0,0.0,2028.0,0.0,0.0,169.0,0.0,0.0,4588.0,27.0,0.0,41212.0,0.0,0.0,0.0,0.0,0.0,0.0,1708.0,76135.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,13213.0,0.0,1066.0,178458.0,0.0,3694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,0.0,465.0,49203.0,0.0,5.0,743.0,0.0,8.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,0.0,5.0,0.0,9426.0,0.0,62782.0,0.0,0.0,0.0,737.0,239.0,0.0,0.0,0.0,0.0,51605.0,0.0,1133.0,0.0,0.0,0.0,0.0,0.0,12156.0,0.0,0.0,0.0,6966.0,0.0,0.0,0.0,0.0,0.0,0.0,47117.0,86.0,4041.0,80.0,0.0,55808.0,54008.0,0.0,0.0,7702.0,0.0,1000.0,193.0,7289.0,0.0,22033.0,24321.0,0.0,63.0,6.0,0.0,0.0,0.0,0.0,0.0,5642.0,23377.0,0.0,65.0,0.0,0.0,20.0,0.0,552371.0,0.0,1423.0,0.0,0.0,232546.0,0.0,0.0,0.0,0.0,15579.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.0,14601.0,0.0,0.0,0.0,830.0,0.0,0.0,0.0,16.0,0.0,295.0,557.0,3728.0,8.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.0,6721.0,0.0,2814.0,0.0,0.0,0.0,0.0,0.0,0.0
